Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
543078,Nippon India Mutual Fund,07ADD,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB16Q0,MF,,,,,
543079,Nippon India Mutual Fund,07GPG,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB16R8,MF,,,,,
543080,Nippon India Mutual Fund,07ADR,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB17Q8,MF,,,,,
543081,Nippon India Mutual Fund,07AQD,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB18Q6,MF,,,,,
543082,Nippon India Mutual Fund,07AQR,NIPPON INDIA STRATEGIC DEBT FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price:Rs.0.01),Active,F ,10.00,INF204KB19Q4,MF,,,,,
543083,Nippon India Mutual Fund,09MPD,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB10P5,MF,,,,,
543084,Nippon India Mutual Fund,09MPR,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB11P3,MF,,,,,
543085,Nippon India Mutual Fund,09QPD,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB12P1,MF,,,,,
543086,Nippon India Mutual Fund,09QPR,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB13P9,MF,,,,,
543087,Nippon India Mutual Fund,09AGG,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN GROWTH OPTION(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB14O0,MF,,,,,
543088,Nippon India Mutual Fund,09AMD,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB15O7,MF,,,,,
543089,Nippon India Mutual Fund,09AMR,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB16O5,MF,,,,,
543090,Nippon India Mutual Fund,09AQD,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB17O3,MF,,,,,
543091,Nippon India Mutual Fund,09AQR,NIPPON INDIA HYBRID BOND FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price : Rs.0.01),Active,F ,10.00,INF204KB18O1,MF,,,,,
